Ngày,Thay đổi,KL giao dịch ròng,GT giao dịch ròng,KL mua,GT mua,KL bán,GT bán,Room còn lại,Đang sở hữu
2010-11-05,39.8(1.53 %),282820,11.25,287020,11.42,4200,0.16,40026617,35.41%
2010-11-04,39.2(-0.51 %),44890,1.76,47890,1.88,3000,0.12,40309437,35.31%
2010-11-03,39.4(0.51 %),91120,3.58,91120,3.58,0,0,40354327,35.3%
2010-11-02,39.2(0.00 %),38670,1.52,64280,2.51,25610,0.99,40445447,35.27%
2010-11-01,39.2(0.00 %),104920,4.11,105590,4.14,670,0.03,40484117,35.26%
2010-10-29,39.2(0.26 %),87440,3.42,386890,15.13,299450,11.71,40589037,35.22%
2010-10-28,39.1(0.00 %),71920,2.81,82920,3.24,11000,0.43,40676477,35.19%
2010-10-27,39.1(-0.76 %),120100,4.7,169100,6.61,49000,1.92,40748397,35.17%
2010-10-26,39.4(0.25 %),112930,4.45,113450,4.48,520,0.02,40868497,35.12%
2010-10-25,39.3(0.77 %),19240,0.76,68240,2.68,49000,1.92,40981427,35.09%
2010-10-22,39(1.30 %),120500,4.69,121000,4.71,500,0.02,41000667,35.08%
2010-10-21,38.5(0.79 %),51600,1.99,89600,3.44,38000,1.46,41121167,35.04%
2010-10-20,38.2(-1.80 %),125940,4.81,150540,5.75,24600,0.94,41172767,35.02%
2010-10-19,38.9(-0.26 %),161550,6.28,218110,8.47,56560,2.2,41298707,34.98%
2010-10-18,39(0.00 %),139090,5.44,184600,7.22,45510,1.78,41460257,34.92%
2010-10-15,39(0.26 %),228640,8.89,372440,14.47,143800,5.58,41599347,34.88%
2010-10-14,38.9(-0.26 %),253160,9.89,258160,10.08,5000,0.2,41827987,34.8%
2010-10-13,39(0.00 %),308990,12.04,312990,12.19,4000,0.16,42081147,34.71%
2010-10-12,39(-2.26 %),46700,1.82,48450,1.89,1750,0.07,42390137,34.61%
2010-10-11,39.9(0.76 %),141700,5.64,141700,5.64,0,0,42436837,34.59%
2010-10-08,39.6(-0.25 %),192250,7.62,204250,8.1,12000,0.48,42578537,34.54%
2010-10-07,39.7(-0.25 %),191260,7.6,221260,8.79,30000,1.19,42770787,34.48%
2010-10-06,39.8(0.76 %),380720,15.12,384220,15.26,3500,0.14,42962047,34.41%
2010-10-05,39.5(1.80 %),407200,15.93,449700,17.59,42500,1.66,43342767,34.28%
2010-10-04,38.8(0.52 %),357180,13.79,408050,15.74,50870,1.96,43749967,34.15%
2010-10-01,38.6(0.26 %),14310,0.55,35110,1.35,20800,0.8,44107147,34.03%
2010-09-30,38.5(-0.26 %),264460,10.18,264460,10.18,0,0,44121457,34.02%
2010-09-29,38.6(0.00 %),243290,9.39,291700,11.27,48410,1.87,44385917,33.93%
2010-09-28,38.6(0.52 %),205710,7.93,360800,13.91,155090,5.98,44629207,33.85%
2010-09-27,38.4(-0.52 %),85370,3.28,107870,4.15,22500,0.87,44834917,33.78%
2010-09-24,38.6(0.00 %),42070,1.62,166370,6.43,124300,4.8,44920287,33.75%
2010-09-23,38.6(0.00 %),184480,7.1,339480,13.07,155000,5.97,44962357,33.74%
2010-09-22,38.6(1.31 %),-17650,-0.68,115620,4.45,133270,5.13,45146837,33.67%
2010-09-21,38.1(-4.51 %),-307440,-11.77,44330,1.71,351770,13.47,45129187,33.68%
2010-09-20,39.9(-0.25 %),102400,4.09,126320,5.04,23920,0.95,44821747,33.78%
2010-09-17,40(4.99 %),375370,14.76,515690,20.27,140320,5.51,44924147,33.75%
2010-09-16,38.1(0.53 %),84330,3.21,123890,4.7,39560,1.5,45299517,33.62%
2010-09-15,37.9(0.53 %),97190,3.66,131790,4.97,34600,1.31,45383847,33.59%
2010-09-14,37.7(0.00 %),-13650,-0.51,91070,3.44,104720,3.95,45481037,33.56%
2010-09-13,37.7(0.27 %),73190,2.75,73190,2.75,0,0,45467387,33.56%
2010-09-10,37.6(-3.59 %),22400,0.86,137730,5.14,115330,4.28,45540577,33.54%
2010-09-09,39(0.26 %),92500,3.6,96880,3.77,4380,0.18,45562977,33.53%
2010-09-08,38.9(0.78 %),110920,4.28,124500,4.8,13580,0.52,45655477,33.5%
2010-09-07,38.6(-3.74 %),38540,1.48,62850,2.44,24310,0.96,45766397,33.46%
2010-09-06,40.1(0.25 %),-74810,-2.97,187460,7.59,262270,10.56,45804937,33.45%
2010-09-01,40(3.90 %),430630,16.91,457080,17.95,26450,1.03,0,49.46%
2010-08-31,38.5(4.90 %),597600,22.76,600050,22.86,2450,0.09,0,49.32%
2010-08-30,36.7(4.86 %),64720,2.36,227200,8.31,162480,5.95,0,49.11%
2010-08-27,35(0.00 %),77720,2.74,192790,6.75,115070,4.01,0,49.09%
2010-08-26,35(2.64 %),127400,4.42,330120,11.44,202720,7.02,0,49.07%
2010-08-25,34.1(-2.85 %),67770,2.33,139000,4.78,71230,2.45,0,49.02%
2010-08-24,35.1(-2.77 %),-97960,-3.45,139500,4.9,237460,8.35,0,0%
2010-08-23,36.1(0.28 %),102450,3.68,261380,9.37,158930,5.7,46998007,33.04%
2010-08-20,36(3.15 %),95410,3.44,125000,4.49,29590,1.05,47100457,33.01%
2010-08-19,34.9(-0.29 %),7750,0.27,53660,1.87,45910,1.6,47195867,32.98%
2010-08-18,35(-0.85 %),43510,1.52,150840,5.28,107330,3.76,47203617,32.97%
2010-08-17,35.3(-1.12 %),75970,2.69,111150,3.93,35180,1.24,47024487,33.03%
2010-08-16,35.7(5.00 %),-29220,-1.02,114050,4.04,143270,5.07,47323097,32.93%
2010-08-13,34(2.41 %),-17420,-0.57,151840,5.06,169260,5.63,47293877,32.94%
2010-08-12,33.2(-4.60 %),-150120,-5.02,144300,4.9,294420,9.92,47276457,32.95%
2010-08-11,34.8(-0.85 %),-237320,-8.29,44300,1.56,281620,9.85,47235327,32.96%
2010-08-10,35.1(-3.04 %),-242670,-8.48,6750,0.24,249420,8.72,46889017,33.08%
2010-08-09,36.2(-2.16 %),53830,1.96,109640,3.99,55810,2.03,46646347,33.16%
2010-08-06,37(1.93 %),-85100,-3.1,57560,2.08,142660,5.18,46700177,33.15%
2010-08-05,36.3(-1.36 %),1650,0.06,21900,0.8,20250,0.74,46615077,33.17%
2010-08-04,36.8(1.10 %),-6270,-0.22,200120,7.28,206390,7.5,46616727,33.17%
2010-08-03,36.4(1.68 %),78080,2.86,85500,3.12,7420,0.27,46610457,33.18%
2010-08-02,35.8(0.00 %),-187710,-6.71,400,0.01,188110,6.73,46688537,33.15%
2010-07-30,35.8(1.13 %),-235800,-8.44,50000,1.79,285800,10.23,46500827,33.21%
2010-07-29,35.4(-3.54 %),-379310,-13.56,11700,0.42,391010,13.97,46265027,33.29%
2010-07-28,36.7(-1.87 %),-128010,-4.73,40200,1.49,168210,6.23,45885717,33.42%
2010-07-27,37.4(-1.32 %),96290,3.63,120600,4.54,24310,0.91,45757707,33.47%
2010-07-26,37.9(-0.26 %),88050,3.35,111470,4.22,23420,0.87,45853997,33.43%
2010-07-23,38(-0.52 %),23000,0.87,70000,2.66,47000,1.79,45942047,33.4%
2010-07-22,38.2(-0.78 %),3770,0.14,43000,1.65,39230,1.5,45965047,33.39%
2010-07-21,38.5(-1.03 %),10,0,10,0,0,0,45968817,33.39%
2010-07-20,38.9(-0.26 %),-73620,-2.86,6200,0.24,79820,3.1,45968827,33.39%
2010-07-19,39(0.00 %),111210,4.32,115450,4.49,4240,0.16,45895207,33.42%
2010-07-16,39(0.00 %),66250,2.59,66250,2.59,0,0,46006417,33.38%
2010-07-15,39(-0.51 %),-1600,-0.06,9800,0.38,11400,0.45,46072667,33.36%
2010-07-14,39.2(-2.00 %),104350,4.14,104750,4.15,400,0.02,46071067,33.36%
2010-07-13,40(3.09 %),77350,3.06,179500,7.05,102150,3.99,46175417,33.32%
2010-07-12,38.8(0.00 %),38600,1.49,87480,3.39,48880,1.9,46252767,33.3%
2010-07-09,38.8(0.00 %),87260,3.38,89210,3.46,1950,0.08,46291367,16.95%
2010-07-08,38.8(-1.02 %),-2980,-0.12,22110,0.87,25090,0.99,29140248,34.16%
2010-07-07,39.2(-2.00 %),14060,0.56,40210,1.59,26150,1.03,29137268,34.16%
2010-07-06,40(-2.44 %),92660,3.72,193530,7.75,100870,4.03,29151328,34.15%
2010-07-05,41(1.23 %),-25460,-1.01,170480,6.94,195940,7.95,29243988,34.11%
2010-07-02,40.5(-0.74 %),-6010,-0.24,174500,7.07,180510,7.31,29218528,34.12%
2010-07-01,40.8(-1.69 %),48300,1.99,58400,2.41,10100,0.41,29212518,34.12%
2010-06-30,41.5(0.48 %),162290,6.71,165190,6.83,2900,0.12,29260818,34.1%
2010-06-29,41.3(0.73 %),100200,4.16,217060,9.01,116860,4.85,29423108,34.02%
2010-06-28,41(-0.49 %),56280,2.31,114380,4.7,58100,2.39,29523308,33.97%
2010-06-25,41.2(-0.48 %),129950,5.38,213150,8.81,83200,3.43,29579588,33.94%
2010-06-24,41.4(-0.24 %),48060,1.99,226260,9.38,178200,7.39,29709538,33.87%
2010-06-23,41.5(0.24 %),71290,2.95,83290,3.45,12000,0.5,29757598,33.85%
2010-06-22,41.4(0.24 %),84050,3.48,206160,8.53,122110,5.05,29828888,33.81%
2010-06-21,41.3(-0.24 %),-232780,-9.62,83160,3.44,315940,13.06,29912938,33.77%
2010-06-18,41.4(0.00 %),-411310,-17,193530,8.01,604840,25,29680158,33.89%
2010-06-17,41.4(-0.48 %),-78750,-3.26,224520,9.11,303270,12.37,29268848,34.09%
2010-06-16,41.6(-0.48 %),-236990,-9.88,67890,2.83,304880,12.72,29190098,34.13%
2010-06-15,41.8(0.48 %),102080,4.26,219720,9.16,117640,4.91,28953108,34.26%
2010-06-14,41.6(0.24 %),55640,2.31,57320,2.38,1680,0.07,29055188,34.2%
2010-06-11,41.5(0.00 %),27090,1.13,243480,9.68,216390,8.55,29110828,34.18%
2010-06-10,41.5(0.97 %),40750,1.68,57010,2.35,16260,0.67,29137918,34.16%
2010-06-09,41.1(-0.48 %),-44190,-1.82,86700,3.58,130890,5.4,29178668,34.14%
2010-06-08,41.3(-1.20 %),-27950,-1.15,128500,5.31,156450,6.45,29134478,34.16%
2010-06-07,41.8(-0.48 %),114900,4.77,228720,9.46,113820,4.69,29106528,34.18%
2010-06-04,42(0.00 %),-26430,-1.1,49840,2.09,76270,3.19,29221428,34.12%
2010-06-03,42(0.00 %),82920,3.52,193210,8.18,110290,4.66,29194998,34.13%
2010-06-02,42(0.00 %),18110,0.76,84180,3.54,66070,2.77,29277918,34.09%
2010-06-01,42(0.24 %),43810,1.85,56700,2.38,12890,0.53,29296028,34.08%
2010-05-31,41.9(-0.24 %),78100,3.28,107490,4.51,29390,1.23,29339838,34.06%
2010-05-28,42(2.94 %),66020,2.77,94420,3.97,28400,1.2,29417938,34.02%
2010-05-27,40.8(0.00 %),127930,5.21,130000,5.3,2070,0.08,29483958,33.99%
2010-05-26,40.8(3.29 %),87790,3.55,87790,3.55,0,0,29611888,33.92%
2010-05-25,39.5(-2.47 %),165760,6.69,193170,7.79,27410,1.1,29699678,33.88%
2010-05-24,40.5(0.00 %),-65360,-2.65,1930,0.08,67290,2.73,29865438,33.79%
2010-05-21,40.5(-4.71 %),26350,1.06,65410,2.65,39060,1.6,29800078,33.82%
2010-05-20,42.5(4.42 %),61980,2.58,62920,2.62,940,0.04,29826428,33.81%
2010-05-19,40.7(-3.33 %),-84040,-3.45,55100,2.25,139140,5.7,29888408,33.78%
2010-05-18,42.1(-0.94 %),26850,1.13,28150,1.19,1300,0.05,29804368,33.82%
2010-05-17,42.5(-3.41 %),-58090,-2.49,55700,2.39,113790,4.88,29831218,33.81%
2010-05-14,44(0.00 %),83090,3.67,83110,3.67,20,0,29773128,33.84%
2010-05-13,44(0.23 %),50720,2.23,51020,2.24,300,0.01,29856218,33.8%
2010-05-12,43.9(-2.23 %),45500,2,83450,3.67,37950,1.67,29906938,33.77%
2010-05-10,44.9(-1.10 %),236340,10.63,339990,15.28,103650,4.65,29952438,33.75%
2010-05-07,45.4(-2.37 %),221780,10.08,231440,10.52,9660,0.44,30188778,33.63%
2010-05-06,46.5(0.00 %),8570,0.4,31280,1.45,22710,1.05,30410558,33.51%
2010-05-05,46.5(-2.31 %),79880,3.75,80990,3.8,1110,0.05,30419128,33.51%
2010-05-04,47.6(-0.21 %),84960,4.05,99130,4.72,14170,0.68,30499008,33.47%
2010-04-29,47.7(-1.45 %),91700,4.4,96210,4.62,4510,0.22,30583968,33.42%
2010-04-28,48.4(0.21 %),425310,20.59,472310,22.88,47000,2.28,30675668,33.38%
2010-04-27,48.3(5.00 %),256400,12.38,317020,15.31,60620,2.93,31100978,33.16%
2010-04-26,0(0.00 %),416450,28.7,428800,29.54,12350,0.85,30259218,33.59%
2010-04-22,68.5(1.48 %),299250,20.48,306930,21,7680,0.53,31773828,32.82%
2010-04-21,67.5(0.00 %),-81840,-5.51,225610,15.24,307450,20.75,32073078,32.67%
2010-04-20,67.5(0.00 %),77670,5.25,88230,5.96,10560,0.71,31991238,32.71%
2010-04-19,67.5(0.00 %),2660,0.17,25320,1.71,22660,1.53,32068908,32.67%
2010-04-16,67.5(-0.74 %),-33740,-2.32,70000,4.73,103740,7.05,32071568,32.67%
2010-04-15,68(1.49 %),312440,21.11,324550,21.93,12110,0.82,32037828,32.68%
2010-04-14,67(0.00 %),206750,13.86,217350,14.57,10600,0.71,32350268,32.53%
2010-04-13,67(-0.74 %),139550,9.41,174850,11.78,35300,2.37,32557018,32.42%
2010-04-12,67.5(0.00 %),43420,2.94,114150,7.69,70730,4.76,32696568,32.35%
2010-04-09,67.5(0.00 %),194200,13.17,210030,14.24,15830,1.07,32739988,32.33%
2010-04-08,67.5(0.00 %),124550,8.36,181100,12.17,56550,3.81,32934188,32.23%
2010-04-07,67.5(0.75 %),133090,8.95,188090,12.65,55000,3.7,33058738,32.16%
2010-04-06,67(0.00 %),203950,13.88,289450,19.65,85500,5.77,33191828,32.1%
2010-04-05,67(3.08 %),147710,9.79,153870,10.2,6160,0.41,33395778,31.99%
2010-04-02,65(1.56 %),223320,14.43,240320,15.52,17000,1.09,33543488,31.92%
2010-04-01,64(2.40 %),95550,6.06,175550,11.13,80000,5.08,33766808,31.8%
2010-03-31,62.5(-1.57 %),-59550,-3.74,115450,7.28,175000,11.02,33862358,31.76%
2010-03-29,64(0.00 %),7550,0.48,7550,0.48,0,0,33802808,31.79%
2010-03-26,64(0.79 %),-2850,-0.18,23630,1.51,26480,1.69,33810358,31.78%
2010-03-25,0(0.00 %),51280,3.27,52780,3.37,1500,0.1,33807508,31.78%
2010-03-24,65(0.78 %),17400,1.13,21400,1.39,4000,0.26,33858788,31.76%
2010-03-23,64.5(-0.77 %),69720,4.49,69720,4.49,0,0,33876188,31.75%
2010-03-22,65(-1.52 %),-30030,-1.96,34880,2.27,64910,4.23,33945908,31.71%
2010-03-19,66(-0.75 %),17170,1.13,37170,2.46,20000,1.33,33915878,31.73%
2010-03-18,66.5(2.31 %),10740,0.7,10740,0.7,0,0,33933048,31.72%
2010-03-17,65(-2.26 %),51650,3.41,59000,3.9,7350,0.49,33943788,31.71%
2010-03-16,66.5(-2.92 %),33250,2.21,35590,2.37,2340,0.16,33995438,31.69%
2010-03-15,68.5(-0.72 %),46500,3.21,53070,3.66,6570,0.45,34028688,31.67%
2010-03-12,69(0.00 %),15790,1.09,25090,1.73,9300,0.64,34075188,31.65%
2010-03-11,69(2.99 %),-88420,-6.11,0,0,88420,6.11,34090978,31.64%
2010-03-10,67(1.52 %),21920,1.45,21920,1.45,0,0,34002558,31.68%
2010-03-09,66(0.00 %),32250,2.22,160450,10.58,128200,8.36,34024478,31.67%
2010-03-08,66(2.33 %),22320,1.46,24320,1.59,2000,0.13,34056728,31.66%
2010-03-05,64.5(0.78 %),37920,2.45,52000,3.35,14080,0.91,34079048,31.64%
2010-03-04,64(0.00 %),5730,0.36,15200,0.98,9470,0.62,34116968,31.63%
2010-03-03,64(1.59 %),152200,9.7,152700,9.73,500,0.03,34122698,31.62%
2010-03-02,63(2.44 %),85390,5.37,127110,7.96,41720,2.59,34274898,31.55%
2010-03-01,61.5(1.65 %),-68030,-4.14,36860,2.27,104890,6.41,34360288,31.5%
2010-02-26,60.5(-1.63 %),-362000,-22.02,32120,1.96,394120,23.98,34292258,31.4%
2010-02-25,61.5(-0.81 %),-221960,-13.75,37330,2.31,259290,16.07,34196021,31.59%
2010-02-24,62(0.00 %),-62630,-3.86,97970,6.02,160600,9.88,33974061,31.7%
2010-02-23,62(-3.12 %),-178260,-11.1,66680,4.14,244940,15.24,33911431,31.73%
2010-02-22,64(-0.78 %),27800,1.79,57970,3.72,30170,1.94,33733171,31.82%
2010-02-12,64.5(0.78 %),7440,0.48,28490,1.84,21050,1.36,33760971,31.81%
2010-02-11,64(0.00 %),40840,2.61,42840,2.74,2000,0.13,33768411,31.8%
2010-02-10,64(1.59 %),-13880,-0.89,15210,0.96,29090,1.85,33809251,31.78%
2010-02-09,63(0.00 %),176550,11.08,183000,11.48,6450,0.41,33795371,31.79%
2010-02-08,63(0.00 %),8050,0.5,61060,3.83,53010,3.33,33971921,31.7%
2010-02-05,63(-2.33 %),151880,9.59,162280,10.25,10400,0.66,33979971,31.7%
2010-02-04,64.5(0.00 %),-6750,-0.46,111130,7.13,117880,7.6,34131851,31.62%
2010-02-03,64.5(0.78 %),146580,9.44,188390,12.12,41810,2.68,34125101,31.62%
2010-02-02,64(2.40 %),118800,7.44,209460,13.22,90660,5.77,34271681,31.55%
2010-02-01,62.5(4.17 %),117750,7.28,118750,7.34,1000,0.06,34390481,31.49%
2010-01-29,60(1.69 %),110060,6.66,152270,9.18,42210,2.53,34508231,31.43%
2010-01-28,59(-1.67 %),-29660,-1.77,50,0,29710,1.77,34618291,31.37%
2010-01-27,60(-3.23 %),57290,3.54,65000,4.01,7710,0.47,34588631,31.39%
2010-01-26,62(4.20 %),-63820,-3.96,9480,0.58,73300,4.54,34645921,31.36%
2010-01-25,59.5(1.71 %),-14560,-0.85,11540,0.68,26100,1.53,34582101,31.39%
2010-01-22,58.5(0.00 %),28920,1.68,28920,1.68,0,0,34567541,31.4%
2010-01-21,58.5(-2.50 %),96060,5.68,96560,5.71,500,0.03,34596461,31.38%
2010-01-20,60(-0.83 %),19930,1.21,19930,1.21,0,0,34692521,31.33%
2010-01-19,60.5(2.54 %),68230,4.12,74350,4.48,6120,0.36,34712451,31.32%
2010-01-18,59(-3.28 %),150090,8.9,152090,9.02,2000,0.12,34780681,31.29%
2010-01-15,61(-1.61 %),107010,6.6,128320,7.91,21310,1.31,34930771,31.21%
2010-01-14,62(-1.59 %),6740,0.43,56740,3.55,50000,3.12,35037781,31.16%
2010-01-13,63(2.44 %),70230,4.23,120230,7.38,50000,3.15,35044521,31.15%
2010-01-12,61.5(-3.91 %),83670,5.26,133670,8.46,50000,3.2,35114751,31.12%
2010-01-11,64(-1.54 %),23280,1.51,23380,1.51,100,0.01,35198421,31.07%
2010-01-08,65(-4.41 %),95250,6.57,105050,7.25,9800,0.68,35221701,31.06%
2010-01-07,68(3.03 %),-18460,-1.31,64550,4.38,83010,5.69,35316951,31.01%
2010-01-06,66(3.12 %),145320,9.3,389440,25,244120,15.71,35298491,31.02%
2010-01-05,64(4.92 %),-13480,-0.86,283520,18.15,297000,19.01,35443811,30.95%
2010-01-04,61(4.27 %),-51940,-3.13,131060,7.97,183000,11.11,35430331,30.96%
2009-12-31,58.5(0.86 %),50490,3,51740,3.07,1250,0.07,35378391,30.98%
2009-12-30,58(3.57 %),-76170,-4.29,6330,0.35,82500,4.65,35428881,30.96%
2009-12-29,56(-2.61 %),-115060,-6.46,113640,6.4,228700,12.87,35352711,31%
2009-12-28,57.5(-3.36 %),80360,4.66,99360,5.77,19000,1.1,35237651,31.05%
2009-12-25,59.5(4.39 %),10690,0.63,10690,0.63,0,0,35318011,31.01%
2009-12-24,57(1.79 %),-12520,-0.68,82480,4.59,95000,5.27,35328701,31.01%
2009-12-23,56(-0.88 %),-49060,-2.74,100010,5.6,149070,8.34,35316181,31.01%
2009-12-22,56.5(4.63 %),143020,8.04,150550,8.46,7530,0.42,35267121,31.04%
2009-12-21,54(4.85 %),-21640,-1.17,14610,0.78,36250,1.95,35410141,30.97%
2009-12-18,51.5(0.00 %),-755010,-39.43,244000,12.87,999010,52.3,35388501,30.98%
2009-12-17,51.5(-2.83 %),-401050,-20.53,3500,0.18,404550,20.71,34633491,31.36%
2009-12-16,53(-4.50 %),-103980,-5.48,25790,1.43,129770,6.91,34232441,31.57%
2009-12-15,55.5(0.00 %),-22350,-1.23,90,0,22440,1.23,34128461,31.62%
2009-12-14,55.5(4.72 %),-192680,-10.46,420,0.02,193100,10.48,34106111,31.63%
2009-12-11,53(-4.50 %),-7240,-0.39,13560,0.73,20800,1.12,33913431,31.73%
2009-12-10,55.5(-2.63 %),9300,0.52,9300,0.52,0,0,33906191,31.73%
2009-12-09,57(-5.00 %),-217400,-12.44,55530,3.17,272930,15.61,33915491,31.73%
2009-12-08,60(-2.44 %),-31250,-1.94,55550,3.35,86800,5.29,33698091,31.84%
2009-12-07,61.5(0.00 %),-66450,-4.08,11550,0.7,78000,4.79,33666841,31.85%
2009-12-04,61.5(-0.81 %),-597310,-36.8,38360,2.37,635670,39.17,33600391,31.89%
2009-12-03,62(-0.80 %),-113900,-7.08,103110,6.39,217010,13.47,33003081,32.19%
2009-12-02,62.5(-2.34 %),74050,4.6,214430,13.55,140380,8.95,32889181,32.25%
2009-12-01,64(3.23 %),89440,5.75,359020,22.99,269580,17.24,32963231,32.21%
2009-11-30,62(4.20 %),58770,3.63,129300,7.97,70530,4.34,33052671,32.17%
2009-11-27,59.5(-0.83 %),20230,1.15,47150,2.69,26920,1.53,33111441,32.14%
2009-11-26,60(-4.76 %),-259340,-15.56,127240,7.63,386580,23.2,33131671,32.13%
2009-11-25,63(-4.55 %),24630,1.56,124630,7.86,100000,6.3,32872331,32.26%
2009-11-24,66(-1.49 %),-131390,-8.67,18750,1.25,150140,9.91,32896961,32.25%
2009-11-23,67(-4.29 %),27660,1.86,27660,1.86,0,0,32765571,32.31%
2009-11-20,70(-2.78 %),40620,2.94,74420,5.3,33800,2.37,32793231,32.3%
2009-11-19,72(2.86 %),223970,16.11,292200,20.98,68230,4.87,32833851,32.28%
2009-11-18,70(4.48 %),74140,5.11,126690,8.71,52550,3.6,33057821,32.17%
2009-11-17,67(-0.74 %),17180,1.16,17680,1.19,500,0.03,33131961,32.13%
2009-11-16,67.5(-2.88 %),63410,4.41,84150,5.84,20740,1.43,33149141,32.12%
2009-11-13,69.5(2.21 %),513350,35.26,676020,46.25,162670,11,33212551,32.09%
2009-11-12,68(3.82 %),58920,3.94,59020,3.95,100,0.01,33725901,31.82%
2009-11-11,65.5(4.80 %),67530,4.27,68630,4.34,1100,0.07,33784821,31.79%
2009-11-10,62.5(-3.85 %),128960,8.09,134160,8.42,5200,0.33,33852351,31.76%
2009-11-09,65(-4.41 %),60050,3.98,76060,5.02,16010,1.04,33981311,31.69%
2009-11-06,68(-2.16 %),19270,1.34,19270,1.34,0,0,34041361,31.66%
2009-11-05,69.5(0.72 %),-200960,-13.97,80180,5.52,281140,19.49,34060631,31.65%
2009-11-04,69(-2.13 %),17470,1.23,47270,3.3,29800,2.07,33859671,31.76%
2009-11-03,70.5(-4.08 %),-332550,-23.27,215970,15.21,548520,38.48,33877141,31.75%
2009-11-02,73.5(-4.55 %),17910,1.31,133800,9.83,115890,8.52,33544591,31.92%
2009-10-30,77(0.00 %),-167550,-13.01,7550,0.58,175100,13.59,33562501,31.91%
2009-10-29,77(-1.91 %),-174760,-13.37,36840,2.81,211600,16.17,33394951,31.99%
2009-10-28,78.5(-1.26 %),26830,2.11,32050,2.52,5220,0.42,33220191,32.08%
2009-10-27,79.5(-1.85 %),261790,20.67,264420,20.88,2630,0.21,33247021,32.07%
2009-10-26,81(-0.61 %),15850,1.35,115010,9.52,99160,8.17,33508811,31.94%
2009-10-23,81.5(1.88 %),184330,15.47,488010,40.94,303680,25.47,33524661,31.93%
2009-10-22,80(4.58 %),-122310,-9.77,90010,7.2,212320,16.97,33708991,31.83%
2009-10-21,76.5(2.00 %),375120,28.23,563110,42.44,187990,14.21,33586681,31.9%
2009-10-20,75(2.04 %),378420,28.31,407120,30.46,28700,2.15,33961801,31.7%
2009-10-19,73.5(0.00 %),255600,18.88,288510,21.31,32910,2.43,34340221,31.51%
2009-10-16,73.5(-2.65 %),112830,8.49,245480,18.4,132650,9.91,33395981,31.99%
2009-10-15,75.5(2.03 %),565820,43.02,666830,50.68,101010,7.66,34708651,31.32%
2009-10-14,74(3.50 %),421900,30.69,441970,32.2,20070,1.51,35274471,31.04%
2009-10-13,71.5(-2.72 %),4160,0.3,22310,1.62,18150,1.32,35696371,30.82%
2009-10-12,73.5(4.26 %),88170,6.38,113960,8.28,25790,1.9,35700531,30.82%
2009-10-09,71.5(1.42 %),57980,4.14,58980,4.21,1000,0.07,35788701,30.77%
2009-10-08,70.5(0.00 %),50760,3.59,53160,3.76,2400,0.17,35846681,30.74%
2009-10-07,70.5(4.44 %),52310,3.6,56600,3.9,4290,0.3,35897441,30.72%
2009-10-06,67.5(0.00 %),36420,2.47,44520,3.02,8100,0.55,35949751,30.69%
2009-10-05,67.5(-0.74 %),-55380,-3.74,10000,0.68,65380,4.42,35986171,30.67%
2009-10-02,68(-2.86 %),13240,0.95,117040,7.9,103800,6.95,35930791,30.7%
2009-10-01,70(-2.10 %),4600,0.33,11900,0.85,7300,0.52,35944031,30.7%
2009-09-30,71.5(-1.38 %),-38810,-2.74,43630,3.16,82440,5.89,35948631,30.69%
2009-09-29,72.5(0.69 %),-312960,-22.6,14180,1.03,327140,23.63,35909821,30.71%
2009-09-28,72(-0.69 %),-2300,-0.05,1700,0.04,4000,0.09,35236861,37.91%
2009-09-25,72.5(-0.68 %),3000,0.07,3000,0.07,0,0,35168411,37.94%
2009-09-24,73(-1.35 %),-275260,-20.16,22930,1.68,298190,21.84,35171411,31.09%
2009-09-23,74(2.78 %),-311420,-23.3,64930,4.85,376350,28.15,34896151,31.23%
2009-09-22,72(0.00 %),-422080,-30.78,113690,8.33,535770,39.12,34584731,31.39%
2009-09-21,72(4.35 %),-1304620,-93.73,28380,2.04,1333000,95.77,34162651,31.6%
2009-09-18,69(0.00 %),-341760,-23.51,62430,4.3,404190,27.8,32858031,32.27%
2009-09-17,69(0.00 %),-347000,-23.89,57740,3.98,404740,27.87,32516271,32.44%
2009-09-16,69(-1.43 %),-620360,-43.08,116600,8.15,736960,51.23,32169271,32.62%
2009-09-15,70(-0.71 %),-91660,-6.42,25060,1.75,116720,8.17,31548911,32.93%
2009-09-14,70.5(-0.70 %),-601060,-42.42,65200,4.6,666260,47.02,31457251,32.98%
2009-09-11,71(-1.39 %),-26010,-1.84,223990,16.04,250000,17.88,30856191,33.29%
2009-09-10,72(-1.37 %),-316320,-22.69,72250,5.2,388570,27.89,30830181,33.3%
2009-09-09,73(4.29 %),-213060,-15.46,226980,16.54,440040,32,30513861,33.46%
2009-09-08,70(4.48 %),-40140,-2.94,238360,16.33,278500,19.27,30300801,33.57%
2009-09-07,67(-0.74 %),29270,1.91,96810,6.43,67540,4.52,30260661,33.59%
2009-09-04,67.5(-2.17 %),98750,6.85,118370,8.2,19620,1.35,30289931,33.57%
2009-09-03,69(-0.72 %),292560,20.25,300000,20.76,7440,0.51,30388681,33.52%
2009-09-01,69.5(0.00 %),-14240,-1,186310,12.92,200550,13.92,30681241,33.38%
2009-08-31,69.5(-0.71 %),-293410,-20.47,144400,10.1,437810,30.56,30667001,33.38%
2009-08-28,70(1.45 %),233810,16.3,255810,17.84,22000,1.54,30373591,33.53%
